Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq
261285.txt,P4,SPA,medium,357,8,68,82,21,7,8.5,10.25,2.625,0.875,33,5,0,4,0,2,0,2,0.092436975,0.014005602,0,0.011204482,0,0.005602241,0,0.005602241
261326.txt,P6,SPA,medium,433,16,79,91,19,23,4.9375,5.6875,1.1875,1.4375,20,21,0,1,1,0,0,7,0.046189376,0.048498845,0,0.002309469,0.002309469,0,0,0.016166282
265071.txt,P8,SPA,medium,324,24,77,63,38,3,3.208333333,2.625,1.583333333,0.125,14,4,0,1,0,2,0,0,0.043209877,0.012345679,0,0.00308642,0,0.00617284,0,0
268450.txt,P6,SPA,high,390,11,73,80,22,11,6.636363636,7.272727273,2,1,17,17,3,5,0,0,0,5,0.043589744,0.043589744,0.007692308,0.012820513,0,0,0,0.012820513
269129.txt,P5,SPA,medium,230,13,67,36,27,4,5.153846154,2.769230769,2.076923077,0.307692308,5,5,1,3,0,0,1,5,0.02173913,0.02173913,0.004347826,0.013043478,0,0,0.004347826,0.02173913
269739.txt,P4,SPA,medium,336,19,86,67,26,5,4.526315789,3.526315789,1.368421053,0.263157895,14,12,2,4,2,0,0,11,0.041666667,0.035714286,0.005952381,0.011904762,0.005952381,0,0,0.032738095
270174.txt,P6,SPA,high,326,14,66,67,37,8,4.714285714,4.785714286,2.642857143,0.571428571,13,14,1,1,0,0,0,2,0.039877301,0.042944785,0.003067485,0.003067485,0,0,0,0.006134969
272533.txt,P2,SPA,medium,318,13,76,64,38,9,5.846153846,4.923076923,2.923076923,0.692307692,11,8,0,4,1,1,0,1,0.034591195,0.025157233,0,0.012578616,0.003144654,0.003144654,0,0.003144654
277527.txt,P1,SPA,high,400,22,93,70,35,11,4.227272727,3.181818182,1.590909091,0.5,17,15,4,5,0,0,0,5,0.0425,0.0375,0.01,0.0125,0,0,0,0.0125
280564.txt,P6,SPA,high,372,21,104,69,38,6,4.952380952,3.285714286,1.80952381,0.285714286,14,12,0,0,0,0,1,2,0.037634409,0.032258065,0,0,0,0,0.002688172,0.005376344
282249.txt,P5,SPA,medium,275,14,53,59,30,7,3.785714286,4.214285714,2.142857143,0.5,19,1,2,0,1,1,1,2,0.069090909,0.003636364,0.007272727,0,0.003636364,0.003636364,0.003636364,0.007272727
286465.txt,P8,SPA,medium,343,18,92,66,32,2,5.111111111,3.666666667,1.777777778,0.111111111,17,4,1,1,0,0,0,7,0.049562682,0.011661808,0.002915452,0.002915452,0,0,0,0.020408163
286942.txt,P4,SPA,medium,342,19,78,79,33,4,4.105263158,4.157894737,1.736842105,0.210526316,17,12,0,3,0,0,1,3,0.049707602,0.035087719,0,0.00877193,0,0,0.002923977,0.00877193
288101.txt,P6,SPA,medium,307,8,64,53,18,18,8,6.625,2.25,2.25,15,17,0,0,2,0,0,2,0.048859935,0.055374593,0,0,0.006514658,0,0,0.006514658
290671.txt,P2,SPA,medium,281,18,76,50,33,5,4.222222222,2.777777778,1.833333333,0.277777778,11,8,3,2,1,0,3,6,0.039145907,0.028469751,0.010676157,0.007117438,0.003558719,0,0.010676157,0.021352313
291848.txt,P6,SPA,high,427,19,80,96,27,6,4.210526316,5.052631579,1.421052632,0.315789474,10,20,0,0,2,0,2,2,0.023419204,0.046838407,0,0,0.004683841,0,0.004683841,0.004683841
292890.txt,P5,SPA,high,392,27,106,74,30,15,3.925925926,2.740740741,1.111111111,0.555555556,20,13,0,6,1,0,0,3,0.051020408,0.033163265,0,0.015306122,0.00255102,0,0,0.007653061
295607.txt,P8,SPA,high,291,12,70,57,22,5,5.833333333,4.75,1.833333333,0.416666667,6,22,0,0,1,0,2,0,0.020618557,0.075601375,0,0,0.003436426,0,0.006872852,0
298202.txt,P2,SPA,high,342,16,71,64,43,10,4.4375,4,2.6875,0.625,6,10,0,5,3,0,0,4,0.01754386,0.029239766,0,0.014619883,0.00877193,0,0,0.011695906
299503.txt,P8,SPA,medium,296,7,69,50,24,5,9.857142857,7.142857143,3.428571429,0.714285714,11,11,0,0,1,0,0,2,0.037162162,0.037162162,0,0,0.003378378,0,0,0.006756757
302096.txt,P3,SPA,medium,244,8,70,36,20,3,8.75,4.5,2.5,0.375,11,4,1,2,0,3,1,3,0.045081967,0.016393443,0.004098361,0.008196721,0,0.012295082,0.004098361,0.012295082
303946.txt,P8,SPA,medium,304,12,70,60,27,6,5.833333333,5,2.25,0.5,6,14,1,2,2,0,0,1,0.019736842,0.046052632,0.003289474,0.006578947,0.006578947,0,0,0.003289474
304012.txt,P4,SPA,medium,320,10,99,41,26,5,9.9,4.1,2.6,0.5,40,5,1,3,2,0,1,2,0.125,0.015625,0.003125,0.009375,0.00625,0,0.003125,0.00625
306204.txt,P7,SPA,medium,340,10,92,57,36,7,9.2,5.7,3.6,0.7,20,5,0,4,0,3,0,6,0.058823529,0.014705882,0,0.011764706,0,0.008823529,0,0.017647059
308627.txt,P2,SPA,medium,305,12,73,55,18,3,6.083333333,4.583333333,1.5,0.25,33,6,0,0,2,0,0,4,0.108196721,0.019672131,0,0,0.006557377,0,0,0.013114754
308728.txt,P6,SPA,medium,393,24,100,74,27,7,4.166666667,3.083333333,1.125,0.291666667,19,19,0,1,0,0,2,3,0.048346056,0.048346056,0,0.002544529,0,0,0.005089059,0.007633588
309020.txt,P4,SPA,high,434,16,76,107,32,7,4.75,6.6875,2,0.4375,18,11,0,3,4,1,0,4,0.041474654,0.025345622,0,0.006912442,0.00921659,0.002304147,0,0.00921659
310537.txt,P2,SPA,high,562,17,121,121,63,12,7.117647059,7.117647059,3.705882353,0.705882353,22,12,0,2,0,0,1,2,0.039145907,0.021352313,0,0.003558719,0,0,0.001779359,0.003558719
311318.txt,P3,SPA,high,329,11,75,56,24,3,6.818181818,5.090909091,2.181818182,0.272727273,33,3,0,2,1,0,0,6,0.100303951,0.009118541,0,0.006079027,0.003039514,0,0,0.018237082
313492.txt,P1,SPA,medium,411,16,80,84,24,15,5,5.25,1.5,0.9375,14,4,0,5,0,0,0,9,0.03406326,0.00973236,0,0.01216545,0,0,0,0.02189781
314201.txt,P2,SPA,high,328,17,76,54,37,3,4.470588235,3.176470588,2.176470588,0.176470588,22,6,1,1,0,1,2,1,0.067073171,0.018292683,0.00304878,0.00304878,0,0.00304878,0.006097561,0.00304878
315619.txt,P4,SPA,medium,338,18,82,62,27,6,4.555555556,3.444444444,1.5,0.333333333,16,13,4,2,1,0,0,3,0.047337278,0.038461538,0.01183432,0.00591716,0.00295858,0,0,0.00887574
316216.txt,P1,SPA,high,327,14,56,68,30,14,4,4.857142857,2.142857143,1,11,6,5,0,0,0,0,4,0.033639144,0.018348624,0.01529052,0,0,0,0,0.012232416
317001.txt,P2,SPA,medium,342,20,66,72,30,8,3.3,3.6,1.5,0.4,4,6,0,5,1,0,0,2,0.011695906,0.01754386,0,0.014619883,0.002923977,0,0,0.005847953
317132.txt,P1,SPA,high,372,18,81,72,34,8,4.5,4,1.888888889,0.444444444,18,13,2,3,1,2,0,6,0.048387097,0.034946237,0.005376344,0.008064516,0.002688172,0.005376344,0,0.016129032
319026.txt,P2,SPA,medium,267,11,62,47,26,7,5.636363636,4.272727273,2.363636364,0.636363636,14,6,0,1,2,0,1,7,0.052434457,0.02247191,0,0.003745318,0.007490637,0,0.003745318,0.026217228
320506.txt,P7,SPA,high,355,23,70,69,23,14,3.043478261,3,1,0.608695652,14,11,2,2,1,0,1,1,0.03943662,0.030985915,0.005633803,0.005633803,0.002816901,0,0.002816901,0.002816901
322818.txt,P8,SPA,medium,332,14,56,80,33,9,4,5.714285714,2.357142857,0.642857143,12,10,1,4,1,0,0,3,0.036144578,0.030120482,0.003012048,0.012048193,0.003012048,0,0,0.009036145
325605.txt,P5,SPA,medium,299,11,69,63,26,6,6.272727273,5.727272727,2.363636364,0.545454545,17,6,2,3,4,0,0,3,0.056856187,0.02006689,0.006688963,0.010033445,0.013377926,0,0,0.010033445
326209.txt,P4,SPA,high,555,22,121,112,51,8,5.5,5.090909091,2.318181818,0.363636364,32,13,4,0,3,0,0,6,0.057657658,0.023423423,0.007207207,0,0.005405405,0,0,0.010810811
326662.txt,P6,SPA,high,338,16,74,68,29,6,4.625,4.25,1.8125,0.375,25,14,2,6,0,0,0,3,0.073964497,0.041420118,0.00591716,0.017751479,0,0,0,0.00887574
327355.txt,P6,SPA,medium,347,13,66,70,27,17,5.076923077,5.384615385,2.076923077,1.307692308,14,16,1,1,1,0,0,5,0.040345821,0.04610951,0.002881844,0.002881844,0.002881844,0,0,0.014409222
327590.txt,P7,SPA,high,309,12,80,58,23,5,6.666666667,4.833333333,1.916666667,0.416666667,24,9,0,7,1,0,1,2,0.077669903,0.029126214,0,0.022653722,0.003236246,0,0.003236246,0.006472492
328972.txt,P6,SPA,medium,265,10,56,50,23,8,5.6,5,2.3,0.8,13,13,0,0,0,0,0,2,0.049056604,0.049056604,0,0,0,0,0,0.00754717
329089.txt,P5,SPA,high,431,21,103,82,31,16,4.904761905,3.904761905,1.476190476,0.761904762,29,12,2,3,0,0,0,1,0.067285383,0.027842227,0.004640371,0.006960557,0,0,0,0.002320186
333208.txt,P6,SPA,medium,250,11,54,49,19,3,4.909090909,4.454545455,1.727272727,0.272727273,6,8,1,3,0,0,0,3,0.024,0.032,0.004,0.012,0,0,0,0.012
333391.txt,P8,SPA,high,307,16,60,65,39,7,3.75,4.0625,2.4375,0.4375,6,9,0,2,0,1,0,3,0.019543974,0.029315961,0,0.006514658,0,0.003257329,0,0.009771987
338900.txt,P2,SPA,low,297,11,71,54,38,15,6.454545455,4.909090909,3.454545455,1.363636364,13,8,0,4,0,0,1,4,0.043771044,0.026936027,0,0.013468013,0,0,0.003367003,0.013468013
340944.txt,P8,SPA,medium,324,11,61,76,25,12,5.545454545,6.909090909,2.272727273,1.090909091,12,4,0,1,2,0,0,3,0.037037037,0.012345679,0,0.00308642,0.00617284,0,0,0.009259259
343455.txt,P5,SPA,medium,378,19,86,71,27,25,4.526315789,3.736842105,1.421052632,1.315789474,28,6,2,4,1,1,0,2,0.074074074,0.015873016,0.005291005,0.010582011,0.002645503,0.002645503,0,0.005291005
345960.txt,P4,SPA,high,255,13,54,52,21,6,4.153846154,4,1.615384615,0.461538462,13,8,0,2,0,0,0,3,0.050980392,0.031372549,0,0.007843137,0,0,0,0.011764706
347124.txt,P4,SPA,high,333,12,74,57,40,9,6.166666667,4.75,3.333333333,0.75,26,4,2,3,0,1,0,6,0.078078078,0.012012012,0.006006006,0.009009009,0,0.003003003,0,0.018018018
349573.txt,P6,SPA,medium,292,8,59,60,15,9,7.375,7.5,1.875,1.125,18,11,0,0,4,1,0,1,0.061643836,0.037671233,0,0,0.01369863,0.003424658,0,0.003424658
351232.txt,P7,SPA,low,243,13,39,62,11,6,3,4.769230769,0.846153846,0.461538462,15,5,1,1,3,0,0,1,0.061728395,0.020576132,0.004115226,0.004115226,0.012345679,0,0,0.004115226
351246.txt,P8,SPA,high,373,16,91,74,26,9,5.6875,4.625,1.625,0.5625,8,12,2,2,1,0,0,2,0.021447721,0.032171582,0.00536193,0.00536193,0.002680965,0,0,0.00536193
353505.txt,P5,SPA,medium,315,11,65,59,29,12,5.909090909,5.363636364,2.636363636,1.090909091,26,4,0,5,2,0,0,2,0.082539683,0.012698413,0,0.015873016,0.006349206,0,0,0.006349206
354202.txt,P6,SPA,high,338,13,97,52,33,4,7.461538462,4,2.538461538,0.307692308,7,18,0,5,0,0,0,3,0.020710059,0.053254438,0,0.014792899,0,0,0,0.00887574
355513.txt,P5,SPA,medium,397,21,104,73,33,3,4.952380952,3.476190476,1.571428571,0.142857143,20,10,1,3,2,1,0,10,0.050377834,0.025188917,0.002518892,0.007556675,0.005037783,0.002518892,0,0.025188917
357226.txt,P4,SPA,high,306,15,66,73,19,11,4.4,4.866666667,1.266666667,0.733333333,17,7,0,0,5,0,0,3,0.055555556,0.022875817,0,0,0.016339869,0,0,0.009803922
358198.txt,P1,SPA,medium,290,12,60,60,31,5,5,5,2.583333333,0.416666667,9,9,5,3,2,0,2,1,0.031034483,0.031034483,0.017241379,0.010344828,0.006896552,0,0.006896552,0.003448276
360807.txt,P1,SPA,medium,291,15,64,50,26,11,4.266666667,3.333333333,1.733333333,0.733333333,11,9,6,4,1,0,0,4,0.037800687,0.030927835,0.020618557,0.013745704,0.003436426,0,0,0.013745704
361406.txt,P7,SPA,medium,320,16,75,69,15,8,4.6875,4.3125,0.9375,0.5,4,9,0,2,4,0,2,3,0.0125,0.028125,0,0.00625,0.0125,0,0.00625,0.009375
362621.txt,P4,SPA,high,421,14,90,80,32,8,6.428571429,5.714285714,2.285714286,0.571428571,22,9,6,4,0,0,0,6,0.052256532,0.021377672,0.014251781,0.009501188,0,0,0,0.014251781
365442.txt,P8,SPA,medium,299,11,66,61,33,8,6,5.545454545,3,0.727272727,12,11,3,5,0,0,0,2,0.040133779,0.036789298,0.010033445,0.016722408,0,0,0,0.006688963
367037.txt,P8,SPA,medium,313,14,73,61,28,6,5.214285714,4.357142857,2,0.428571429,5,3,1,6,0,0,0,4,0.015974441,0.009584665,0.003194888,0.019169329,0,0,0,0.012779553
367918.txt,P1,SPA,medium,264,7,40,63,17,4,5.714285714,9,2.428571429,0.571428571,10,8,6,0,0,0,0,1,0.037878788,0.03030303,0.022727273,0,0,0,0,0.003787879
371975.txt,P2,SPA,medium,321,15,76,74,40,6,5.066666667,4.933333333,2.666666667,0.4,9,4,0,1,0,0,0,1,0.028037383,0.012461059,0,0.003115265,0,0,0,0.003115265
376233.txt,P1,SPA,high,388,9,103,65,36,9,11.44444444,7.222222222,4,1,16,18,2,4,3,0,0,4,0.041237113,0.046391753,0.005154639,0.010309278,0.007731959,0,0,0.010309278
379297.txt,P7,SPA,high,269,19,66,57,21,5,3.473684211,3,1.105263158,0.263157895,7,12,1,5,4,0,0,2,0.026022305,0.044609665,0.003717472,0.018587361,0.014869888,0,0,0.007434944
379482.txt,P5,SPA,medium,263,16,62,52,26,13,3.875,3.25,1.625,0.8125,6,12,3,1,0,0,1,8,0.022813688,0.045627376,0.011406844,0.003802281,0,0,0.003802281,0.030418251
379594.txt,P4,SPA,medium,373,11,77,67,35,7,7,6.090909091,3.181818182,0.636363636,29,3,0,4,1,0,0,3,0.077747989,0.008042895,0,0.010723861,0.002680965,0,0,0.008042895
379801.txt,P6,SPA,high,398,17,78,73,38,11,4.588235294,4.294117647,2.235294118,0.647058824,13,14,2,1,1,0,0,9,0.032663317,0.035175879,0.005025126,0.002512563,0.002512563,0,0,0.022613065
380162.txt,P7,SPA,low,151,7,34,30,14,1,4.857142857,4.285714286,2,0.142857143,8,5,0,0,6,0,1,1,0.052980132,0.033112583,0,0,0.039735099,0,0.006622517,0.006622517
380524.txt,P2,SPA,high,704,21,115,121,82,10,5.476190476,5.761904762,3.904761905,0.476190476,25,13,4,6,1,0,2,7,0.035511364,0.018465909,0.005681818,0.008522727,0.001420455,0,0.002840909,0.009943182
382685.txt,P6,SPA,medium,259,8,65,45,16,10,8.125,5.625,2,1.25,18,10,0,4,0,0,0,6,0.069498069,0.038610039,0,0.015444015,0,0,0,0.023166023
383219.txt,P2,SPA,high,420,15,101,82,24,12,6.733333333,5.466666667,1.6,0.8,19,10,2,1,2,0,0,2,0.045238095,0.023809524,0.004761905,0.002380952,0.004761905,0,0,0.004761905
391698.txt,P2,SPA,medium,269,11,66,46,26,7,6,4.181818182,2.363636364,0.636363636,20,4,0,0,0,0,0,5,0.074349442,0.014869888,0,0,0,0,0,0.018587361
391707.txt,P5,SPA,medium,339,16,80,66,33,13,5,4.125,2.0625,0.8125,23,13,0,2,1,0,0,3,0.067846608,0.038348083,0,0.005899705,0.002949853,0,0,0.008849558
393152.txt,P5,SPA,medium,331,14,83,57,29,6,5.928571429,4.071428571,2.071428571,0.428571429,25,13,2,4,0,1,0,3,0.075528701,0.039274924,0.006042296,0.012084592,0,0.003021148,0,0.009063444
394318.txt,P4,SPA,medium,405,9,66,94,35,7,7.333333333,10.44444444,3.888888889,0.777777778,33,12,1,0,3,0,0,0,0.081481481,0.02962963,0.002469136,0,0.007407407,0,0,0
394815.txt,P6,SPA,high,387,13,75,78,26,19,5.769230769,6,2,1.461538462,20,16,0,0,2,0,0,3,0.051679587,0.041343669,0,0,0.005167959,0,0,0.007751938
396589.txt,P8,SPA,medium,326,14,82,73,31,4,5.857142857,5.214285714,2.214285714,0.285714286,17,8,0,4,0,0,1,6,0.052147239,0.024539877,0,0.012269939,0,0,0.003067485,0.018404908
398173.txt,P2,SPA,high,297,15,70,55,32,7,4.666666667,3.666666667,2.133333333,0.466666667,18,2,0,1,0,0,0,0,0.060606061,0.006734007,0,0.003367003,0,0,0,0
399603.txt,P7,SPA,medium,454,17,93,94,29,7,5.470588235,5.529411765,1.705882353,0.411764706,15,17,1,3,2,1,0,5,0.033039648,0.037444934,0.002202643,0.00660793,0.004405286,0.002202643,0,0.011013216
402483.txt,P7,SPA,low,178,6,52,33,18,0,8.666666667,5.5,3,0,23,1,1,1,0,0,0,1,0.129213483,0.005617978,0.005617978,0.005617978,0,0,0,0.005617978
404698.txt,P4,SPA,low,301,4,54,61,19,7,13.5,15.25,4.75,1.75,22,7,2,2,4,0,0,9,0.073089701,0.023255814,0.006644518,0.006644518,0.013289037,0,0,0.029900332
407820.txt,P2,SPA,low,246,12,64,43,31,8,5.333333333,3.583333333,2.583333333,0.666666667,10,5,0,0,1,1,0,3,0.040650407,0.020325203,0,0,0.004065041,0.004065041,0,0.012195122
409695.txt,P5,SPA,medium,253,15,62,41,19,18,4.133333333,2.733333333,1.266666667,1.2,14,5,1,3,1,1,0,3,0.055335968,0.019762846,0.003952569,0.011857708,0.003952569,0.003952569,0,0.011857708
412083.txt,P7,SPA,medium,309,17,87,48,22,7,5.117647059,2.823529412,1.294117647,0.411764706,20,13,0,2,1,0,1,3,0.064724919,0.042071197,0,0.006472492,0.003236246,0,0.003236246,0.009708738
412357.txt,P1,SPA,high,340,13,70,66,34,1,5.384615385,5.076923077,2.615384615,0.076923077,10,5,7,5,1,1,0,3,0.029411765,0.014705882,0.020588235,0.014705882,0.002941176,0.002941176,0,0.008823529
414228.txt,P6,SPA,high,661,13,143,111,47,11,11,8.538461538,3.615384615,0.846153846,31,26,15,1,5,0,1,3,0.046898638,0.039334342,0.02269289,0.001512859,0.007564297,0,0.001512859,0.004538578
415688.txt,P2,SPA,low,269,6,46,55,20,11,7.666666667,9.166666667,3.333333333,1.833333333,19,1,0,0,1,0,0,2,0.07063197,0.003717472,0,0,0.003717472,0,0,0.007434944
416852.txt,P5,SPA,medium,297,16,75,60,23,5,4.6875,3.75,1.4375,0.3125,29,7,0,2,0,2,0,7,0.097643098,0.023569024,0,0.006734007,0,0.006734007,0,0.023569024
420004.txt,P7,SPA,medium,294,23,71,55,26,5,3.086956522,2.391304348,1.130434783,0.217391304,31,3,0,0,0,0,0,7,0.105442177,0.010204082,0,0,0,0,0,0.023809524
421519.txt,P2,SPA,medium,309,10,73,53,38,4,7.3,5.3,3.8,0.4,16,8,3,5,1,0,0,8,0.051779935,0.025889968,0.009708738,0.01618123,0.003236246,0,0,0.025889968
423226.txt,P7,SPA,high,343,18,84,76,21,7,4.666666667,4.222222222,1.166666667,0.388888889,16,16,0,6,1,1,0,3,0.04664723,0.04664723,0,0.017492711,0.002915452,0.002915452,0,0.008746356
424431.txt,P8,SPA,high,337,14,65,72,27,12,4.642857143,5.142857143,1.928571429,0.857142857,8,19,0,5,3,0,0,4,0.023738872,0.056379822,0,0.014836795,0.008902077,0,0,0.011869436
427400.txt,P8,SPA,high,354,26,85,77,48,4,3.269230769,2.961538462,1.846153846,0.153846154,5,8,1,0,1,0,0,2,0.014124294,0.02259887,0.002824859,0,0.002824859,0,0,0.005649718
428307.txt,P1,SPA,medium,362,21,60,90,27,6,2.857142857,4.285714286,1.285714286,0.285714286,11,6,3,0,3,0,1,4,0.03038674,0.016574586,0.008287293,0,0.008287293,0,0.002762431,0.011049724
428776.txt,P1,SPA,medium,310,20,61,63,22,14,3.05,3.15,1.1,0.7,10,11,1,0,0,0,0,3,0.032258065,0.035483871,0.003225806,0,0,0,0,0.009677419
430691.txt,P1,SPA,high,365,17,92,60,43,4,5.411764706,3.529411765,2.529411765,0.235294118,20,11,2,3,1,0,1,5,0.054794521,0.030136986,0.005479452,0.008219178,0.002739726,0,0.002739726,0.01369863
431670.txt,P5,SPA,medium,303,17,72,63,29,5,4.235294118,3.705882353,1.705882353,0.294117647,24,7,2,2,0,1,2,8,0.079207921,0.02310231,0.00660066,0.00660066,0,0.00330033,0.00660066,0.02640264
434883.txt,P7,SPA,medium,378,12,78,77,21,8,6.5,6.416666667,1.75,0.666666667,18,7,0,3,3,2,2,5,0.047619048,0.018518519,0,0.007936508,0.007936508,0.005291005,0.005291005,0.013227513
437802.txt,P7,SPA,high,288,15,74,59,18,5,4.933333333,3.933333333,1.2,0.333333333,18,15,5,1,1,1,0,3,0.0625,0.052083333,0.017361111,0.003472222,0.003472222,0.003472222,0,0.010416667
439975.txt,P8,SPA,medium,328,12,77,59,38,6,6.416666667,4.916666667,3.166666667,0.5,10,5,0,4,1,0,0,3,0.030487805,0.015243902,0,0.012195122,0.00304878,0,0,0.009146341
441637.txt,P1,SPA,high,330,12,77,52,44,5,6.416666667,4.333333333,3.666666667,0.416666667,15,12,1,2,0,0,0,4,0.045454545,0.036363636,0.003030303,0.006060606,0,0,0,0.012121212
441812.txt,P1,SPA,medium,334,15,63,64,34,6,4.2,4.266666667,2.266666667,0.4,5,21,4,2,2,0,0,4,0.01497006,0.062874251,0.011976048,0.005988024,0.005988024,0,0,0.011976048
441870.txt,P2,SPA,medium,353,15,76,69,40,5,5.066666667,4.6,2.666666667,0.333333333,17,11,0,0,2,0,0,6,0.04815864,0.031161473,0,0,0.005665722,0,0,0.016997167
445365.txt,P4,SPA,medium,288,7,71,52,30,3,10.14285714,7.428571429,4.285714286,0.428571429,21,6,2,6,0,0,0,3,0.072916667,0.020833333,0.006944444,0.020833333,0,0,0,0.010416667
445485.txt,P6,SPA,medium,374,9,96,67,35,7,10.66666667,7.444444444,3.888888889,0.777777778,34,14,0,3,0,0,0,1,0.090909091,0.037433155,0,0.00802139,0,0,0,0.002673797
451631.txt,P1,SPA,high,429,17,108,80,38,10,6.352941176,4.705882353,2.235294118,0.588235294,22,20,1,3,0,0,0,11,0.051282051,0.046620047,0.002331002,0.006993007,0,0,0,0.025641026
451953.txt,P4,SPA,high,338,14,75,61,39,5,5.357142857,4.357142857,2.785714286,0.357142857,13,8,1,2,1,0,3,4,0.038461538,0.023668639,0.00295858,0.00591716,0.00295858,0,0.00887574,0.01183432
452813.txt,P6,SPA,medium,311,10,59,57,14,3,5.9,5.7,1.4,0.3,9,12,0,0,4,0,0,6,0.028938907,0.038585209,0,0,0.012861736,0,0,0.019292605
454715.txt,P7,SPA,medium,394,14,90,68,36,11,6.428571429,4.857142857,2.571428571,0.785714286,31,8,0,1,0,0,0,4,0.078680203,0.020304569,0,0.002538071,0,0,0,0.010152284
454958.txt,P3,SPA,medium,227,11,46,50,27,5,4.181818182,4.545454545,2.454545455,0.454545455,11,4,0,3,1,0,0,1,0.04845815,0.017621145,0,0.013215859,0.004405286,0,0,0.004405286
455943.txt,P4,SPA,medium,337,18,60,73,36,8,3.333333333,4.055555556,2,0.444444444,23,7,1,3,1,0,0,0,0.068249258,0.020771513,0.002967359,0.008902077,0.002967359,0,0,0
459160.txt,P7,SPA,high,405,13,93,80,29,4,7.153846154,6.153846154,2.230769231,0.307692308,23,9,5,1,1,0,0,8,0.056790123,0.022222222,0.012345679,0.002469136,0.002469136,0,0,0.019753086
461132.txt,P4,SPA,high,369,18,78,85,34,5,4.333333333,4.722222222,1.888888889,0.277777778,16,16,1,1,3,1,0,1,0.043360434,0.043360434,0.002710027,0.002710027,0.008130081,0.002710027,0,0.002710027
462076.txt,P1,SPA,high,391,16,82,65,40,13,5.125,4.0625,2.5,0.8125,11,11,3,2,0,1,0,4,0.028132992,0.028132992,0.007672634,0.00511509,0,0.002557545,0,0.010230179
464802.txt,P7,SPA,medium,322,12,86,53,32,2,7.166666667,4.416666667,2.666666667,0.166666667,29,10,1,1,1,0,2,1,0.090062112,0.031055901,0.00310559,0.00310559,0.00310559,0,0.00621118,0.00310559
465653.txt,P8,SPA,medium,312,11,44,66,26,10,4,6,2.363636364,0.909090909,17,4,2,3,0,0,1,2,0.054487179,0.012820513,0.006410256,0.009615385,0,0,0.003205128,0.006410256
465723.txt,P3,SPA,medium,330,15,65,72,29,5,4.333333333,4.8,1.933333333,0.333333333,10,14,0,4,0,1,0,3,0.03030303,0.042424242,0,0.012121212,0,0.003030303,0,0.009090909
469153.txt,P7,SPA,high,397,25,79,88,19,12,3.16,3.52,0.76,0.48,22,6,0,1,2,0,0,4,0.055415617,0.01511335,0,0.002518892,0.005037783,0,0,0.010075567
469736.txt,P1,SPA,low,202,19,72,20,32,0,3.789473684,1.052631579,1.684210526,0,10,2,1,2,0,0,0,7,0.04950495,0.00990099,0.004950495,0.00990099,0,0,0,0.034653465
476249.txt,P6,SPA,high,441,20,97,93,39,10,4.85,4.65,1.95,0.5,18,20,6,2,0,1,0,6,0.040816327,0.045351474,0.013605442,0.004535147,0,0.002267574,0,0.013605442
477516.txt,P4,SPA,high,323,12,90,59,13,4,7.5,4.916666667,1.083333333,0.333333333,37,19,2,4,1,0,0,3,0.114551084,0.058823529,0.00619195,0.012383901,0.003095975,0,0,0.009287926
480499.txt,P7,SPA,medium,346,13,82,64,18,5,6.307692308,4.923076923,1.384615385,0.384615385,23,13,0,5,2,0,0,5,0.066473988,0.037572254,0,0.014450867,0.005780347,0,0,0.014450867
484246.txt,P7,SPA,medium,284,11,50,60,10,15,4.545454545,5.454545455,0.909090909,1.363636364,15,4,1,0,5,0,0,2,0.052816901,0.014084507,0.003521127,0,0.017605634,0,0,0.007042254
484288.txt,P8,SPA,high,336,14,62,62,41,10,4.428571429,4.428571429,2.928571429,0.714285714,7,12,2,0,2,0,0,4,0.020833333,0.035714286,0.005952381,0,0.005952381,0,0,0.011904762
484940.txt,P8,SPA,high,330,13,76,63,38,8,5.846153846,4.846153846,2.923076923,0.615384615,16,12,1,4,0,0,0,2,0.048484848,0.036363636,0.003030303,0.012121212,0,0,0,0.006060606
486326.txt,P7,SPA,high,275,9,77,49,19,11,8.555555556,5.444444444,2.111111111,1.222222222,12,12,0,1,3,0,0,2,0.043636364,0.043636364,0,0.003636364,0.010909091,0,0,0.007272727
491698.txt,P2,SPA,medium,249,11,61,47,35,0,5.545454545,4.272727273,3.181818182,0,8,4,0,0,0,0,0,4,0.032128514,0.016064257,0,0,0,0,0,0.016064257
494378.txt,P1,SPA,high,490,19,120,86,51,7,6.315789474,4.526315789,2.684210526,0.368421053,26,7,2,6,2,0,1,1,0.053061224,0.014285714,0.004081633,0.012244898,0.004081633,0,0.002040816,0.002040816
494639.txt,P7,SPA,medium,337,17,73,67,22,15,4.294117647,3.941176471,1.294117647,0.882352941,16,11,0,4,1,1,1,5,0.047477745,0.03264095,0,0.011869436,0.002967359,0.002967359,0.002967359,0.014836795
