Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,PRP_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq,PRP_freq
216924.txt,P4,ZHO,medium,312,21,85,56,28,8,4.047619048,2.666666667,1.333333333,0.380952381,21,4,1,1,0,0,0,1,5,0.067307692,0.012820513,0.003205128,0.003205128,0,0,0,0.003205128,0.016025641
223449.txt,P2,ZHO,high,381,13,105,75,41,5,8.076923077,5.769230769,3.153846154,0.384615385,10,14,0,0,0,2,0,3,4,0.026246719,0.036745407,0,0,0,0.005249344,0,0.007874016,0.010498688
224123.txt,P4,ZHO,high,413,21,91,88,36,5,4.333333333,4.19047619,1.714285714,0.238095238,27,6,2,1,0,0,1,5,9,0.065375303,0.014527845,0.004842615,0.002421308,0,0,0.002421308,0.012106538,0.021791768
224597.txt,P7,ZHO,high,333,22,89,59,33,5,4.045454545,2.681818182,1.5,0.227272727,17,4,0,0,0,0,0,7,0,0.051051051,0.012012012,0,0,0,0,0,0.021021021,0
224749.txt,P7,ZHO,medium,214,15,60,42,25,8,4,2.8,1.666666667,0.533333333,14,3,0,1,0,0,0,0,2,0.065420561,0.014018692,0,0.004672897,0,0,0,0,0.009345794
225902.txt,P6,ZHO,medium,313,17,86,52,27,8,5.058823529,3.058823529,1.588235294,0.470588235,21,12,0,0,0,0,0,3,5,0.067092652,0.038338658,0,0,0,0,0,0.009584665,0.015974441
226985.txt,P2,ZHO,medium,280,11,59,49,49,7,5.363636364,4.454545455,4.454545455,0.636363636,20,1,0,0,0,0,0,5,6,0.071428571,0.003571429,0,0,0,0,0,0.017857143,0.021428571
230223.txt,P7,ZHO,medium,201,8,56,38,21,6,7,4.75,2.625,0.75,8,5,0,0,0,0,0,1,0,0.039800995,0.024875622,0,0,0,0,0,0.004975124,0
231403.txt,P7,ZHO,high,330,20,71,71,23,0,3.55,3.55,1.15,0,16,12,2,0,1,0,0,2,2,0.048484848,0.036363636,0.006060606,0,0.003030303,0,0,0.006060606,0.006060606
233980.txt,P7,ZHO,low,251,23,51,49,15,7,2.217391304,2.130434783,0.652173913,0.304347826,12,1,1,0,1,0,0,5,6,0.047808765,0.003984064,0.003984064,0,0.003984064,0,0,0.019920319,0.023904382
236812.txt,P7,ZHO,medium,323,17,71,58,27,7,4.176470588,3.411764706,1.588235294,0.411764706,22,3,0,4,1,0,0,1,3,0.068111455,0.009287926,0,0.012383901,0.003095975,0,0,0.003095975,0.009287926
238462.txt,P4,ZHO,medium,312,16,73,56,25,2,4.5625,3.5,1.5625,0.125,33,8,1,2,1,0,0,5,1,0.105769231,0.025641026,0.003205128,0.006410256,0.003205128,0,0,0.016025641,0.003205128
238829.txt,P1,ZHO,medium,362,25,85,68,30,17,3.4,2.72,1.2,0.68,10,5,10,2,1,0,0,9,4,0.027624309,0.013812155,0.027624309,0.005524862,0.002762431,0,0,0.024861878,0.011049724
239247.txt,P8,ZHO,medium,326,16,53,79,20,13,3.3125,4.9375,1.25,0.8125,8,6,0,3,0,0,0,5,5,0.024539877,0.018404908,0,0.009202454,0,0,0,0.015337423,0.015337423
239365.txt,P7,ZHO,medium,308,20,65,63,17,10,3.25,3.15,0.85,0.5,17,3,1,1,0,0,1,7,3,0.055194805,0.00974026,0.003246753,0.003246753,0,0,0.003246753,0.022727273,0.00974026
241042.txt,P7,ZHO,high,327,17,88,42,36,3,5.176470588,2.470588235,2.117647059,0.176470588,45,9,0,1,0,0,0,1,0,0.137614679,0.027522936,0,0.003058104,0,0,0,0.003058104,0
241910.txt,P6,ZHO,medium,329,19,76,55,22,14,4,2.894736842,1.157894737,0.736842105,16,19,6,1,2,0,0,4,2,0.048632219,0.05775076,0.018237082,0.003039514,0.006079027,0,0,0.012158055,0.006079027
243351.txt,P4,ZHO,high,351,20,78,76,30,3,3.9,3.8,1.5,0.15,16,9,3,3,3,0,2,1,6,0.045584046,0.025641026,0.008547009,0.008547009,0.008547009,0,0.005698006,0.002849003,0.017094017
245509.txt,P1,ZHO,medium,330,17,89,56,32,15,5.235294118,3.294117647,1.882352941,0.882352941,7,9,5,1,0,0,1,1,5,0.021212121,0.027272727,0.015151515,0.003030303,0,0,0.003030303,0.003030303,0.015151515
245604.txt,P4,ZHO,medium,331,23,80,67,32,10,3.47826087,2.913043478,1.391304348,0.434782609,24,3,0,1,2,0,0,5,0,0.072507553,0.009063444,0,0.003021148,0.006042296,0,0,0.01510574,0
246049.txt,P8,ZHO,medium,280,18,62,60,28,9,3.444444444,3.333333333,1.555555556,0.5,17,4,2,3,0,0,3,3,5,0.060714286,0.014285714,0.007142857,0.010714286,0,0,0.010714286,0.010714286,0.017857143
253075.txt,P3,ZHO,medium,287,17,73,61,43,2,4.294117647,3.588235294,2.529411765,0.117647059,7,3,0,0,0,0,0,2,11,0.024390244,0.010452962,0,0,0,0,0,0.006968641,0.038327526
255499.txt,P1,ZHO,medium,348,14,84,45,48,9,6,3.214285714,3.428571429,0.642857143,23,14,2,4,0,1,0,6,1,0.066091954,0.040229885,0.005747126,0.011494253,0,0.002873563,0,0.017241379,0.002873563
255543.txt,P6,ZHO,medium,456,21,101,94,27,13,4.80952381,4.476190476,1.285714286,0.619047619,38,17,2,3,0,1,0,14,3,0.083333333,0.037280702,0.004385965,0.006578947,0,0.002192982,0,0.030701754,0.006578947
256147.txt,P7,ZHO,low,340,10,66,69,26,11,6.6,6.9,2.6,1.1,0,3,0,1,0,3,0,9,8,0,0.008823529,0,0.002941176,0,0.008823529,0,0.026470588,0.023529412
256875.txt,P6,ZHO,high,349,20,88,60,20,7,4.4,3,1,0.35,34,10,0,1,0,0,0,4,2,0.097421203,0.028653295,0,0.00286533,0,0,0,0.011461318,0.005730659
259334.txt,P2,ZHO,medium,241,18,49,42,37,7,2.722222222,2.333333333,2.055555556,0.388888889,13,7,2,2,1,0,0,5,3,0.053941909,0.029045643,0.008298755,0.008298755,0.004149378,0,0,0.020746888,0.012448133
265853.txt,P3,ZHO,high,341,18,93,58,37,3,5.166666667,3.222222222,2.055555556,0.166666667,15,10,0,1,1,2,0,6,13,0.04398827,0.029325513,0,0.002932551,0.002932551,0.005865103,0,0.017595308,0.038123167
268700.txt,P5,ZHO,medium,426,27,94,71,28,16,3.481481481,2.62962963,1.037037037,0.592592593,24,17,3,1,1,0,0,6,2,0.056338028,0.039906103,0.007042254,0.002347418,0.002347418,0,0,0.014084507,0.004694836
269477.txt,P2,ZHO,medium,321,19,74,63,46,6,3.894736842,3.315789474,2.421052632,0.315789474,15,5,0,0,0,0,0,1,11,0.046728972,0.015576324,0,0,0,0,0,0.003115265,0.034267913
270049.txt,P4,ZHO,high,341,17,79,67,34,1,4.647058824,3.941176471,2,0.058823529,19,11,0,2,0,0,1,7,2,0.055718475,0.032258065,0,0.005865103,0,0,0.002932551,0.020527859,0.005865103
272392.txt,P1,ZHO,medium,219,13,36,47,29,11,2.769230769,3.615384615,2.230769231,0.846153846,5,5,2,1,0,0,1,0,1,0.02283105,0.02283105,0.00913242,0.00456621,0,0,0.00456621,0,0.00456621
273992.txt,P7,ZHO,medium,362,18,71,84,25,15,3.944444444,4.666666667,1.388888889,0.833333333,18,9,1,5,0,0,0,4,1,0.049723757,0.024861878,0.002762431,0.013812155,0,0,0,0.011049724,0.002762431
274775.txt,P4,ZHO,medium,312,14,64,69,29,7,4.571428571,4.928571429,2.071428571,0.5,14,10,4,1,2,0,0,6,4,0.044871795,0.032051282,0.012820513,0.003205128,0.006410256,0,0,0.019230769,0.012820513
276813.txt,P2,ZHO,medium,318,24,74,52,40,7,3.083333333,2.166666667,1.666666667,0.291666667,14,4,0,3,1,1,0,4,5,0.044025157,0.012578616,0,0.009433962,0.003144654,0.003144654,0,0.012578616,0.01572327
279212.txt,P8,ZHO,high,306,22,76,57,37,6,3.454545455,2.590909091,1.681818182,0.272727273,13,5,0,0,2,0,1,2,3,0.04248366,0.016339869,0,0,0.006535948,0,0.003267974,0.006535948,0.009803922
279333.txt,P6,ZHO,medium,369,15,95,67,32,10,6.333333333,4.466666667,2.133333333,0.666666667,19,23,1,0,1,2,1,5,2,0.051490515,0.062330623,0.002710027,0,0.002710027,0.005420054,0.002710027,0.013550136,0.005420054
282050.txt,P6,ZHO,high,427,20,82,79,35,15,4.1,3.95,1.75,0.75,20,19,1,2,1,0,0,5,2,0.046838407,0.044496487,0.00234192,0.004683841,0.00234192,0,0,0.011709602,0.004683841
284285.txt,P1,ZHO,medium,305,19,60,48,35,12,3.157894737,2.526315789,1.842105263,0.631578947,12,4,7,0,0,0,0,3,4,0.039344262,0.013114754,0.02295082,0,0,0,0,0.009836066,0.013114754
286058.txt,P6,ZHO,medium,420,18,99,93,33,14,5.5,5.166666667,1.833333333,0.777777778,5,14,2,3,1,0,0,5,2,0.011904762,0.033333333,0.004761905,0.007142857,0.002380952,0,0,0.011904762,0.004761905
286693.txt,P8,ZHO,medium,225,10,45,54,22,7,4.5,5.4,2.2,0.7,9,2,1,0,0,0,0,0,1,0.04,0.008888889,0.004444444,0,0,0,0,0,0.004444444
286707.txt,P8,ZHO,medium,220,21,57,36,26,11,2.714285714,1.714285714,1.238095238,0.523809524,15,5,0,1,0,1,0,1,4,0.068181818,0.022727273,0,0.004545455,0,0.004545455,0,0.004545455,0.018181818
288526.txt,P2,ZHO,high,375,28,86,79,33,7,3.071428571,2.821428571,1.178571429,0.25,17,6,0,2,3,1,0,7,11,0.045333333,0.016,0,0.005333333,0.008,0.002666667,0,0.018666667,0.029333333
288593.txt,P4,ZHO,medium,224,15,68,36,24,1,4.533333333,2.4,1.6,0.066666667,19,2,1,1,1,0,0,2,3,0.084821429,0.008928571,0.004464286,0.004464286,0.004464286,0,0,0.008928571,0.013392857
288794.txt,P1,ZHO,medium,326,16,88,52,41,9,5.5,3.25,2.5625,0.5625,23,2,4,1,0,1,2,3,3,0.070552147,0.006134969,0.012269939,0.003067485,0,0.003067485,0.006134969,0.009202454,0.009202454
294274.txt,P2,ZHO,medium,301,16,74,47,32,13,4.625,2.9375,2,0.8125,25,3,0,1,0,0,1,2,3,0.083056478,0.009966777,0,0.003322259,0,0,0.003322259,0.006644518,0.009966777
297801.txt,P6,ZHO,medium,403,20,85,74,27,13,4.25,3.7,1.35,0.65,25,16,2,0,4,0,0,0,5,0.062034739,0.039702233,0.004962779,0,0.009925558,0,0,0,0.012406948
305227.txt,P1,ZHO,medium,343,22,70,79,30,7,3.181818182,3.590909091,1.363636364,0.318181818,11,13,1,4,1,0,1,3,4,0.032069971,0.037900875,0.002915452,0.011661808,0.002915452,0,0.002915452,0.008746356,0.011661808
311063.txt,P6,ZHO,low,258,23,78,43,25,3,3.391304348,1.869565217,1.086956522,0.130434783,2,16,0,0,0,0,0,2,3,0.007751938,0.062015504,0,0,0,0,0,0.007751938,0.011627907
319647.txt,P6,ZHO,high,428,20,102,77,30,9,5.1,3.85,1.5,0.45,15,21,1,4,0,1,2,5,4,0.035046729,0.049065421,0.002336449,0.009345794,0,0.002336449,0.004672897,0.011682243,0.009345794
319663.txt,P6,ZHO,high,286,17,70,63,20,3,4.117647059,3.705882353,1.176470588,0.176470588,19,12,1,1,0,0,0,1,2,0.066433566,0.041958042,0.003496503,0.003496503,0,0,0,0.003496503,0.006993007
321427.txt,P8,ZHO,medium,349,22,78,71,36,17,3.545454545,3.227272727,1.636363636,0.772727273,14,18,0,1,0,0,3,1,0,0.040114613,0.051575931,0,0.00286533,0,0,0.008595989,0.00286533,0
322593.txt,P8,ZHO,medium,396,23,102,71,57,5,4.434782609,3.086956522,2.47826087,0.217391304,9,9,3,4,2,0,0,2,2,0.022727273,0.022727273,0.007575758,0.01010101,0.005050505,0,0,0.005050505,0.005050505
324708.txt,P6,ZHO,high,357,19,87,63,41,19,4.578947368,3.315789474,2.157894737,1,10,12,2,3,0,0,0,3,4,0.028011204,0.033613445,0.005602241,0.008403361,0,0,0,0.008403361,0.011204482
325107.txt,P8,ZHO,medium,417,19,95,70,42,12,5,3.684210526,2.210526316,0.631578947,18,4,1,2,0,5,0,8,13,0.043165468,0.009592326,0.002398082,0.004796163,0,0.011990408,0,0.019184652,0.03117506
326005.txt,P1,ZHO,high,469,29,104,87,58,16,3.586206897,3,2,0.551724138,4,8,3,9,1,0,0,6,8,0.008528785,0.017057569,0.006396588,0.019189765,0.002132196,0,0,0.012793177,0.017057569
327395.txt,P2,ZHO,medium,406,23,103,77,56,2,4.47826087,3.347826087,2.434782609,0.086956522,7,7,1,1,0,2,0,6,11,0.017241379,0.017241379,0.002463054,0.002463054,0,0.004926108,0,0.014778325,0.027093596
328055.txt,P4,ZHO,medium,317,17,68,77,34,5,4,4.529411765,2,0.294117647,17,3,0,2,0,0,0,3,1,0.05362776,0.009463722,0,0.006309148,0,0,0,0.009463722,0.003154574
329446.txt,P6,ZHO,medium,300,17,72,54,21,14,4.235294118,3.176470588,1.235294118,0.823529412,20,6,2,0,0,0,0,4,2,0.066666667,0.02,0.006666667,0,0,0,0,0.013333333,0.006666667
331366.txt,P6,ZHO,medium,351,22,88,72,27,2,4,3.272727273,1.227272727,0.090909091,17,13,1,3,1,0,0,11,1,0.048433048,0.037037037,0.002849003,0.008547009,0.002849003,0,0,0.031339031,0.002849003
332739.txt,P5,ZHO,medium,382,25,99,67,29,18,3.96,2.68,1.16,0.72,27,7,0,8,0,0,0,4,5,0.070680628,0.018324607,0,0.020942408,0,0,0,0.010471204,0.013089005
334735.txt,P8,ZHO,medium,265,16,58,59,24,6,3.625,3.6875,1.5,0.375,13,5,0,2,2,0,0,5,2,0.049056604,0.018867925,0,0.00754717,0.00754717,0,0,0.018867925,0.00754717
335928.txt,P4,ZHO,medium,275,16,66,56,27,6,4.125,3.5,1.6875,0.375,11,1,0,1,0,4,0,5,7,0.04,0.003636364,0,0.003636364,0,0.014545455,0,0.018181818,0.025454545
336237.txt,P8,ZHO,medium,422,25,87,97,40,13,3.48,3.88,1.6,0.52,15,0,7,1,1,0,0,7,8,0.035545024,0,0.016587678,0.002369668,0.002369668,0,0,0.016587678,0.018957346
336738.txt,P4,ZHO,medium,239,16,67,34,28,8,4.1875,2.125,1.75,0.5,19,3,0,2,0,1,6,4,4,0.079497908,0.012552301,0,0.008368201,0,0.0041841,0.025104603,0.016736402,0.016736402
336929.txt,P1,ZHO,medium,334,17,69,55,50,16,4.058823529,3.235294118,2.941176471,0.941176471,12,7,3,0,4,1,0,4,3,0.035928144,0.020958084,0.008982036,0,0.011976048,0.002994012,0,0.011976048,0.008982036
338048.txt,P1,ZHO,high,338,16,70,54,45,7,4.375,3.375,2.8125,0.4375,9,5,3,2,2,0,0,9,5,0.026627219,0.014792899,0.00887574,0.00591716,0.00591716,0,0,0.026627219,0.014792899
339490.txt,P7,ZHO,high,322,14,80,66,26,4,5.714285714,4.714285714,1.857142857,0.285714286,14,9,0,0,0,0,0,1,10,0.043478261,0.027950311,0,0,0,0,0,0.00310559,0.031055901
339615.txt,P8,ZHO,low,280,12,51,63,34,5,4.25,5.25,2.833333333,0.416666667,6,1,1,0,1,0,0,2,2,0.021428571,0.003571429,0.003571429,0,0.003571429,0,0,0.007142857,0.007142857
340980.txt,P4,ZHO,medium,320,13,77,68,23,3,5.923076923,5.230769231,1.769230769,0.230769231,22,4,1,0,0,0,3,4,6,0.06875,0.0125,0.003125,0,0,0,0.009375,0.0125,0.01875
342133.txt,P8,ZHO,low,310,26,83,57,38,4,3.192307692,2.192307692,1.461538462,0.153846154,30,6,2,2,0,0,0,2,9,0.096774194,0.019354839,0.006451613,0.006451613,0,0,0,0.006451613,0.029032258
347830.txt,P2,ZHO,medium,188,8,47,29,28,1,5.875,3.625,3.5,0.125,17,2,0,0,1,1,0,2,3,0.090425532,0.010638298,0,0,0.005319149,0.005319149,0,0.010638298,0.015957447
352464.txt,P4,ZHO,medium,305,17,80,50,28,10,4.705882353,2.941176471,1.647058824,0.588235294,34,2,0,1,0,0,0,0,1,0.11147541,0.006557377,0,0.003278689,0,0,0,0,0.003278689
353004.txt,P8,ZHO,medium,342,22,78,70,35,5,3.545454545,3.181818182,1.590909091,0.227272727,24,2,0,2,1,3,0,9,5,0.070175439,0.005847953,0,0.005847953,0.002923977,0.00877193,0,0.026315789,0.014619883
358008.txt,P8,ZHO,medium,305,16,54,56,26,4,3.375,3.5,1.625,0.25,10,12,0,3,0,1,0,3,5,0.032786885,0.039344262,0,0.009836066,0,0.003278689,0,0.009836066,0.016393443
359895.txt,P7,ZHO,medium,402,15,95,69,32,8,6.333333333,4.6,2.133333333,0.533333333,36,7,0,9,1,0,0,5,2,0.089552239,0.017412935,0,0.02238806,0.002487562,0,0,0.012437811,0.004975124
363617.txt,P5,ZHO,high,377,21,105,55,38,9,5,2.619047619,1.80952381,0.428571429,33,3,1,1,0,1,1,3,3,0.087533156,0.00795756,0.00265252,0.00265252,0,0.00265252,0.00265252,0.00795756,0.00795756
364007.txt,P2,ZHO,medium,258,18,58,43,44,6,3.222222222,2.388888889,2.444444444,0.333333333,12,3,1,1,0,1,0,4,2,0.046511628,0.011627907,0.003875969,0.003875969,0,0.003875969,0,0.015503876,0.007751938
366442.txt,P8,ZHO,medium,287,11,47,62,26,6,4.272727273,5.636363636,2.363636364,0.545454545,8,4,1,0,1,0,0,3,6,0.027874564,0.013937282,0.003484321,0,0.003484321,0,0,0.010452962,0.020905923
371190.txt,P6,ZHO,low,288,11,85,56,23,7,7.727272727,5.090909091,2.090909091,0.636363636,10,13,1,0,0,0,0,5,3,0.034722222,0.045138889,0.003472222,0,0,0,0,0.017361111,0.010416667
371949.txt,P2,ZHO,low,58,2,7,15,5,6,3.5,7.5,2.5,3,1,0,0,0,0,0,0,1,0,0.017241379,0,0,0,0,0,0,0.017241379,0
374649.txt,P4,ZHO,medium,354,15,74,70,32,4,4.933333333,4.666666667,2.133333333,0.266666667,29,6,1,0,1,0,0,3,1,0.081920904,0.016949153,0.002824859,0,0.002824859,0,0,0.008474576,0.002824859
375388.txt,P3,ZHO,medium,295,16,78,50,35,5,4.875,3.125,2.1875,0.3125,21,6,0,0,0,0,2,3,9,0.071186441,0.020338983,0,0,0,0,0.006779661,0.010169492,0.030508475
377202.txt,P8,ZHO,low,312,22,66,70,30,13,3,3.181818182,1.363636364,0.590909091,14,3,1,1,0,0,0,0,5,0.044871795,0.009615385,0.003205128,0.003205128,0,0,0,0,0.016025641
378471.txt,P3,ZHO,medium,354,27,89,64,39,12,3.296296296,2.37037037,1.444444444,0.444444444,12,14,5,4,0,1,0,4,7,0.033898305,0.039548023,0.014124294,0.011299435,0,0.002824859,0,0.011299435,0.019774011
379257.txt,P7,ZHO,medium,423,19,86,102,33,9,4.526315789,5.368421053,1.736842105,0.473684211,20,8,0,0,3,0,0,1,9,0.047281324,0.01891253,0,0,0.007092199,0,0,0.002364066,0.021276596
382123.txt,P1,ZHO,high,315,14,73,53,40,9,5.214285714,3.785714286,2.857142857,0.642857143,14,5,5,1,4,0,2,4,2,0.044444444,0.015873016,0.015873016,0.003174603,0.012698413,0,0.006349206,0.012698413,0.006349206
384115.txt,P5,ZHO,low,210,22,57,45,19,6,2.590909091,2.045454545,0.863636364,0.272727273,9,13,0,0,0,0,0,0,1,0.042857143,0.061904762,0,0,0,0,0,0,0.004761905
387286.txt,P8,ZHO,medium,332,19,68,65,36,11,3.578947368,3.421052632,1.894736842,0.578947368,17,5,0,0,0,0,0,2,5,0.051204819,0.015060241,0,0,0,0,0,0.006024096,0.015060241
395048.txt,P5,ZHO,medium,287,17,80,51,25,11,4.705882353,3,1.470588235,0.647058824,16,7,0,0,0,0,0,5,4,0.055749129,0.024390244,0,0,0,0,0,0.017421603,0.013937282
397946.txt,P1,ZHO,medium,306,22,57,55,43,17,2.590909091,2.5,1.954545455,0.772727273,10,4,3,2,0,0,0,4,4,0.032679739,0.013071895,0.009803922,0.006535948,0,0,0,0.013071895,0.013071895
399980.txt,P7,ZHO,medium,337,12,65,66,20,10,5.416666667,5.5,1.666666667,0.833333333,15,4,0,2,2,0,1,2,4,0.044510386,0.011869436,0,0.005934718,0.005934718,0,0.002967359,0.005934718,0.011869436
402915.txt,P1,ZHO,medium,301,20,62,55,41,7,3.1,2.75,2.05,0.35,19,4,7,0,0,0,0,2,4,0.063122924,0.013289037,0.023255814,0,0,0,0,0.006644518,0.013289037
404786.txt,P1,ZHO,medium,291,14,75,44,48,4,5.357142857,3.142857143,3.428571429,0.285714286,14,17,3,1,1,0,0,6,0,0.048109966,0.058419244,0.010309278,0.003436426,0.003436426,0,0,0.020618557,0
405403.txt,P6,ZHO,medium,356,20,87,69,31,12,4.35,3.45,1.55,0.6,13,16,3,2,1,0,0,6,2,0.036516854,0.04494382,0.008426966,0.005617978,0.002808989,0,0,0.016853933,0.005617978
406887.txt,P5,ZHO,high,398,17,104,61,47,11,6.117647059,3.588235294,2.764705882,0.647058824,19,9,0,6,2,2,0,6,0,0.047738693,0.022613065,0,0.015075377,0.005025126,0.005025126,0,0.015075377,0
414297.txt,P6,ZHO,high,426,28,92,89,31,9,3.285714286,3.178571429,1.107142857,0.321428571,14,13,0,4,0,0,0,6,2,0.03286385,0.030516432,0,0.009389671,0,0,0,0.014084507,0.004694836
416310.txt,P2,ZHO,high,306,17,74,52,44,5,4.352941176,3.058823529,2.588235294,0.294117647,11,7,0,2,0,1,0,3,7,0.035947712,0.022875817,0,0.006535948,0,0.003267974,0,0.009803922,0.022875817
418195.txt,P4,ZHO,high,324,16,90,56,19,15,5.625,3.5,1.1875,0.9375,18,10,1,0,0,1,1,9,1,0.055555556,0.030864198,0.00308642,0,0,0.00308642,0.00308642,0.027777778,0.00308642
419804.txt,P4,ZHO,medium,332,14,80,71,31,4,5.714285714,5.071428571,2.214285714,0.285714286,22,11,2,0,0,1,0,2,2,0.06626506,0.03313253,0.006024096,0,0,0.003012048,0,0.006024096,0.006024096
420620.txt,P5,ZHO,high,297,18,86,35,41,12,4.777777778,1.944444444,2.277777778,0.666666667,13,5,2,0,0,0,0,0,2,0.043771044,0.016835017,0.006734007,0,0,0,0,0,0.006734007
421511.txt,P4,ZHO,medium,296,15,59,59,23,11,3.933333333,3.933333333,1.533333333,0.733333333,27,4,0,2,1,0,0,2,1,0.091216216,0.013513514,0,0.006756757,0.003378378,0,0,0.006756757,0.003378378
422200.txt,P1,ZHO,high,359,20,85,63,48,13,4.25,3.15,2.4,0.65,15,6,2,0,0,3,0,4,6,0.04178273,0.016713092,0.005571031,0,0,0.008356546,0,0.011142061,0.016713092
422921.txt,P5,ZHO,high,379,17,87,77,34,8,5.117647059,4.529411765,2,0.470588235,13,7,2,3,0,2,1,7,6,0.034300792,0.018469657,0.005277045,0.007915567,0,0.005277045,0.002638522,0.018469657,0.015831135
424464.txt,P2,ZHO,medium,325,21,84,51,41,9,4,2.428571429,1.952380952,0.428571429,11,12,0,1,5,0,2,5,10,0.033846154,0.036923077,0,0.003076923,0.015384615,0,0.006153846,0.015384615,0.030769231
428625.txt,P2,ZHO,medium,311,15,69,55,37,7,4.6,3.666666667,2.466666667,0.466666667,21,4,1,0,0,0,1,8,11,0.067524116,0.012861736,0.003215434,0,0,0,0.003215434,0.025723473,0.035369775
429762.txt,P6,ZHO,high,342,20,69,69,36,3,3.45,3.45,1.8,0.15,22,12,1,0,0,0,0,6,2,0.064327485,0.035087719,0.002923977,0,0,0,0,0.01754386,0.005847953
432334.txt,P1,ZHO,low,195,13,42,34,20,9,3.230769231,2.615384615,1.538461538,0.692307692,4,2,1,0,2,0,0,2,1,0.020512821,0.01025641,0.005128205,0,0.01025641,0,0,0.01025641,0.005128205
432685.txt,P6,ZHO,high,396,18,83,75,35,10,4.611111111,4.166666667,1.944444444,0.555555556,16,17,1,0,2,0,0,3,1,0.04040404,0.042929293,0.002525253,0,0.005050505,0,0,0.007575758,0.002525253
432857.txt,P8,ZHO,high,407,25,85,92,32,11,3.4,3.68,1.28,0.44,17,6,2,0,1,0,0,5,2,0.041769042,0.014742015,0.004914005,0,0.002457002,0,0,0.012285012,0.004914005
437953.txt,P7,ZHO,medium,379,20,90,76,42,10,4.5,3.8,2.1,0.5,15,10,2,3,2,0,0,4,4,0.039577836,0.026385224,0.005277045,0.007915567,0.005277045,0,0,0.01055409,0.01055409
438842.txt,P6,ZHO,high,371,17,88,64,37,3,5.176470588,3.764705882,2.176470588,0.176470588,26,14,1,1,4,0,0,4,2,0.070080863,0.037735849,0.002695418,0.002695418,0.010781671,0,0,0.010781671,0.005390836
443391.txt,P3,ZHO,medium,326,16,80,66,35,4,5,4.125,2.1875,0.25,12,3,0,0,0,0,0,7,11,0.036809816,0.009202454,0,0,0,0,0,0.021472393,0.033742331
448743.txt,P5,ZHO,medium,247,13,68,33,31,7,5.230769231,2.538461538,2.384615385,0.538461538,17,2,0,1,0,0,0,4,3,0.068825911,0.008097166,0,0.004048583,0,0,0,0.016194332,0.012145749
448970.txt,P4,ZHO,medium,268,21,57,55,23,9,2.714285714,2.619047619,1.095238095,0.428571429,20,3,1,0,0,0,0,5,3,0.074626866,0.01119403,0.003731343,0,0,0,0,0.018656716,0.01119403
449207.txt,P3,ZHO,high,439,20,131,75,50,1,6.55,3.75,2.5,0.05,20,15,0,0,1,0,1,7,6,0.045558087,0.034168565,0,0,0.002277904,0,0.002277904,0.01594533,0.013667426
449267.txt,P3,ZHO,low,241,15,53,56,16,0,3.533333333,3.733333333,1.066666667,0,8,3,2,3,0,1,0,9,9,0.033195021,0.012448133,0.008298755,0.012448133,0,0.004149378,0,0.037344398,0.037344398
450359.txt,P3,ZHO,low,175,8,40,39,17,4,5,4.875,2.125,0.5,4,0,0,0,2,0,0,0,2,0.022857143,0,0,0,0.011428571,0,0,0,0.011428571
451067.txt,P2,ZHO,high,237,16,59,38,26,5,3.6875,2.375,1.625,0.3125,16,4,3,0,4,0,1,1,4,0.067510549,0.016877637,0.012658228,0,0.016877637,0,0.004219409,0.004219409,0.016877637
455070.txt,P5,ZHO,medium,464,19,121,73,39,17,6.368421053,3.842105263,2.052631579,0.894736842,31,10,1,3,0,3,0,4,10,0.066810345,0.021551724,0.002155172,0.006465517,0,0.006465517,0,0.00862069,0.021551724
455248.txt,P1,ZHO,medium,288,15,54,56,41,8,3.6,3.733333333,2.733333333,0.533333333,13,4,2,0,1,1,0,3,0,0.045138889,0.013888889,0.006944444,0,0.003472222,0.003472222,0,0.010416667,0
455631.txt,P3,ZHO,medium,356,21,93,57,42,6,4.428571429,2.714285714,2,0.285714286,11,6,0,4,0,1,0,6,11,0.030898876,0.016853933,0,0.011235955,0,0.002808989,0,0.016853933,0.030898876
455835.txt,P7,ZHO,medium,373,25,77,83,26,9,3.08,3.32,1.04,0.36,11,8,0,2,3,1,1,2,0,0.029490617,0.021447721,0,0.00536193,0.008042895,0.002680965,0.002680965,0.00536193,0
456037.txt,P8,ZHO,high,486,4,103,103,37,16,25.75,25.75,9.25,4,16,17,4,0,2,0,1,4,4,0.032921811,0.034979424,0.008230453,0,0.004115226,0,0.002057613,0.008230453,0.008230453
458078.txt,P6,ZHO,medium,376,22,85,68,32,13,3.863636364,3.090909091,1.454545455,0.590909091,13,8,1,1,1,1,0,1,7,0.034574468,0.021276596,0.002659574,0.002659574,0.002659574,0.002659574,0,0.002659574,0.018617021
458360.txt,P1,ZHO,medium,262,18,69,45,25,13,3.833333333,2.5,1.388888889,0.722222222,13,2,5,1,1,0,0,5,2,0.049618321,0.007633588,0.019083969,0.003816794,0.003816794,0,0,0.019083969,0.007633588
